name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,3,5,56,1,Running Dunk Shot,2PT Field Goal,1,Charlotte Hornets,2,12,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,3,4,56,0,Jump Shot,3PT Field Goal,26,Charlotte Hornets,-18,267,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,3,4,2,0,Jump Shot,2PT Field Goal,20,Charlotte Hornets,-142,154,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,3,2,53,0,Layup Shot,2PT Field Goal,2,Charlotte Hornets,18,18,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,3,2,31,1,Driving Layup Shot,2PT Field Goal,2,Charlotte Hornets,-9,20,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,4,6,30,0,Driving Layup Shot,2PT Field Goal,6,Charlotte Hornets,47,44,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,4,5,39,1,Running Dunk Shot,2PT Field Goal,0,Charlotte Hornets,2,5,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,4,3,29,1,Pullup Jump shot,3PT Field Goal,24,Charlotte Hornets,162,190,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/11/17,2017,3468,1610612760,400975145,4,2,3,1,Driving Layup Shot,2PT Field Goal,1,Charlotte Hornets,8,12,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,1,6,10,0,Jump Bank Shot,2PT Field Goal,7,Indiana Pacers,-57,52,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,1,5,24,1,Pullup Jump shot,2PT Field Goal,17,Indiana Pacers,105,140,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,1,4,43,0,Driving Layup Shot,2PT Field Goal,1,Indiana Pacers,-3,11,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,1,3,13,0,Jump Shot,2PT Field Goal,13,Indiana Pacers,-128,46,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,2,2,39,0,Driving Layup Shot,2PT Field Goal,0,Indiana Pacers,2,9,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,3,10,56,0,Jump Shot,2PT Field Goal,17,Indiana Pacers,2,179,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,3,10,35,0,Pullup Jump shot,2PT Field Goal,17,Indiana Pacers,24,170,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,3,6,16,1,Driving Layup Shot,2PT Field Goal,0,Indiana Pacers,-6,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,3,3,18,0,Driving Layup Shot,2PT Field Goal,3,Indiana Pacers,-8,31,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,3,2,3,0,Running Layup Shot,2PT Field Goal,0,Indiana Pacers,-6,6,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,3,1,28,1,Pullup Jump shot,3PT Field Goal,27,Indiana Pacers,-17,277,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,4,6,11,0,Jump Shot,3PT Field Goal,25,Indiana Pacers,151,205,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,4,5,35,0,Pullup Jump shot,2PT Field Goal,19,Indiana Pacers,90,169,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,4,4,6,0,Turnaround Fadeaway shot,2PT Field Goal,17,Indiana Pacers,-170,47,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,4,3,38,0,Floating Jump shot,2PT Field Goal,4,Indiana Pacers,6,49,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,4,1,17,0,Jump Shot,3PT Field Goal,23,Indiana Pacers,-231,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/13/17,2017,3468,1610612760,400975155,4,0,17,0,Putback Layup Shot,2PT Field Goal,2,Indiana Pacers,15,17,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,1,9,47,1,Jump Shot,2PT Field Goal,20,New York Knicks,38,199,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,1,8,30,1,Driving Layup Shot,2PT Field Goal,1,New York Knicks,6,10,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,1,5,56,1,Driving Layup Shot,2PT Field Goal,2,New York Knicks,-15,17,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,1,3,39,0,Driving Layup Shot,2PT Field Goal,2,New York Knicks,-8,19,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,1,3,6,0,Layup Shot,2PT Field Goal,1,New York Knicks,7,9,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,2,6,29,1,Pullup Jump shot,2PT Field Goal,20,New York Knicks,-49,201,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,2,5,14,0,Jump Shot,2PT Field Goal,15,New York Knicks,68,143,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,2,4,45,1,Fadeaway Jump Shot,2PT Field Goal,11,New York Knicks,90,68,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,2,3,14,0,Pullup Jump shot,2PT Field Goal,15,New York Knicks,-14,155,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,2,0,7,0,Driving Layup Shot,2PT Field Goal,1,New York Knicks,7,17,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,3,10,17,0,Jump Shot,3PT Field Goal,26,New York Knicks,129,227,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,3,8,13,1,Fadeaway Jump Shot,2PT Field Goal,16,New York Knicks,141,94,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,3,7,9,0,Floating Jump shot,2PT Field Goal,9,New York Knicks,2,96,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,3,4,34,1,Fadeaway Jump Shot,2PT Field Goal,14,New York Knicks,103,104,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,3,3,16,1,Dunk Shot,2PT Field Goal,0,New York Knicks,0,5,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,4,7,59,1,Pullup Jump shot,2PT Field Goal,15,New York Knicks,65,136,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,4,5,16,0,Jump Shot,3PT Field Goal,26,New York Knicks,-179,189,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/16/17,2017,3468,1610612760,400975182,4,3,34,0,Jump Shot,3PT Field Goal,26,New York Knicks,177,195,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,1,11,27,1,Running Layup Shot,2PT Field Goal,1,Utah Jazz,-11,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,1,10,22,1,Pullup Jump shot,2PT Field Goal,17,Utah Jazz,73,164,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,1,9,17,1,Jump Shot,2PT Field Goal,11,Utah Jazz,113,13,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,1,8,17,1,Running Pull-Up Jump Shot,2PT Field Goal,18,Utah Jazz,-133,133,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,1,6,22,1,Pullup Jump shot,2PT Field Goal,20,Utah Jazz,-106,173,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,1,5,4,1,Running Pull-Up Jump Shot,2PT Field Goal,19,Utah Jazz,-121,159,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,2,7,37,0,Pullup Jump shot,2PT Field Goal,21,Utah Jazz,-43,209,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,2,7,4,1,Running Layup Shot,2PT Field Goal,0,Utah Jazz,2,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,2,5,20,1,Driving Dunk Shot,2PT Field Goal,1,Utah Jazz,2,13,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,2,4,38,1,Driving Layup Shot,2PT Field Goal,1,Utah Jazz,4,11,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,2,2,59,0,Pullup Jump shot,2PT Field Goal,18,Utah Jazz,-137,123,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,3,10,37,0,Tip Layup Shot,2PT Field Goal,1,Utah Jazz,9,10,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/20/17,2017,3468,1610612760,400975211,3,10,33,1,Layup Shot,2PT Field Goal,0,Utah Jazz,-5,1,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,1,6,7,0,Pullup Jump shot,2PT Field Goal,15,Atlanta Hawks,52,151,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,1,5,55,1,Running Dunk Shot,2PT Field Goal,1,Atlanta Hawks,8,8,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,1,3,48,1,Pullup Jump shot,2PT Field Goal,21,Atlanta Hawks,-110,180,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,2,5,6,0,Pullup Jump shot,2PT Field Goal,13,Atlanta Hawks,3,138,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,2,4,14,1,Pullup Jump shot,2PT Field Goal,16,Atlanta Hawks,-74,152,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,2,1,47,1,Step Back Jump shot,2PT Field Goal,11,Atlanta Hawks,112,37,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,2,1,9,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,14,6,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,3,9,18,1,Driving Layup Shot,2PT Field Goal,0,Atlanta Hawks,6,4,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,3,8,11,1,Pullup Jump shot,2PT Field Goal,16,Atlanta Hawks,-14,164,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,3,7,53,1,Running Dunk Shot,2PT Field Goal,0,Atlanta Hawks,8,1,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,3,5,56,0,Pullup Jump shot,2PT Field Goal,16,Atlanta Hawks,154,46,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,3,3,25,0,Pullup Jump shot,3PT Field Goal,34,Atlanta Hawks,-120,319,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,4,8,40,1,Driving Layup Shot,2PT Field Goal,0,Atlanta Hawks,8,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,4,4,21,1,Driving Layup Shot,2PT Field Goal,0,Atlanta Hawks,-6,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,4,2,39,0,Driving Layup Shot,2PT Field Goal,0,Atlanta Hawks,-6,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,4,1,52,1,Pullup Jump shot,2PT Field Goal,17,Atlanta Hawks,117,124,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/22/17,2017,3468,1610612760,400975228,4,0,2,1,Pullup Jump shot,3PT Field Goal,26,Atlanta Hawks,90,248,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,1,9,49,0,Pullup Jump shot,2PT Field Goal,21,Utah Jazz,149,161,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,1,6,57,1,Pullup Jump shot,2PT Field Goal,14,Utah Jazz,-116,94,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,1,3,47,1,Jump Shot,2PT Field Goal,19,Utah Jazz,183,78,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,1,2,57,1,Pullup Jump shot,2PT Field Goal,13,Utah Jazz,1,132,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,1,2,7,1,Driving Layup Shot,2PT Field Goal,1,Utah Jazz,19,4,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,8,49,0,Jump Bank Shot,2PT Field Goal,2,Utah Jazz,-20,10,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,7,9,0,Pullup Jump shot,2PT Field Goal,18,Utah Jazz,159,85,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,6,31,1,Pullup Jump shot,2PT Field Goal,17,Utah Jazz,-163,62,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,4,40,0,Jump Shot,2PT Field Goal,17,Utah Jazz,-139,114,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,1,57,0,Pullup Jump shot,2PT Field Goal,11,Utah Jazz,63,95,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,0,43,0,Pullup Jump shot,2PT Field Goal,16,Utah Jazz,-106,131,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,2,0,1,0,Pullup Jump shot,3PT Field Goal,24,Utah Jazz,176,174,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,3,11,47,0,Driving Layup Shot,2PT Field Goal,2,Utah Jazz,21,13,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,3,10,44,1,Pullup Jump shot,2PT Field Goal,16,Utah Jazz,92,133,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,3,9,10,1,Pullup Jump shot,2PT Field Goal,16,Utah Jazz,151,73,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,3,6,37,1,Pullup Jump shot,2PT Field Goal,17,Utah Jazz,5,178,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,3,6,7,0,Pullup Jump shot,2PT Field Goal,20,Utah Jazz,4,201,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,3,5,28,1,Pullup Jump shot,3PT Field Goal,25,Utah Jazz,-161,196,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,4,7,53,0,Driving Layup Shot,2PT Field Goal,3,Utah Jazz,29,21,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,4,7,26,0,Jump Shot,2PT Field Goal,12,Utah Jazz,105,70,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,4,6,7,1,Jump Shot,3PT Field Goal,25,Utah Jazz,-111,230,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,4,5,32,1,Driving Dunk Shot,2PT Field Goal,0,Utah Jazz,3,4,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,4,4,8,0,Pullup Jump shot,2PT Field Goal,21,Utah Jazz,14,212,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/23/17,2017,3468,1610612760,400975239,4,1,15,0,Step Back Jump shot,2PT Field Goal,18,Utah Jazz,44,179,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,1,7,47,0,Pullup Jump shot,2PT Field Goal,17,Houston Rockets,88,155,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,1,6,26,0,Pullup Jump shot,2PT Field Goal,17,Houston Rockets,-134,119,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,1,5,29,0,Pullup Jump shot,2PT Field Goal,17,Houston Rockets,112,136,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,1,5,8,0,Pullup Jump shot,2PT Field Goal,14,Houston Rockets,71,126,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,1,3,21,0,Pullup Jump shot,2PT Field Goal,16,Houston Rockets,-57,151,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,1,2,55,0,Driving Layup Shot,2PT Field Goal,0,Houston Rockets,-8,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,8,30,1,Jump Shot,2PT Field Goal,16,Houston Rockets,-90,135,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,8,0,0,Turnaround Jump Shot,2PT Field Goal,5,Houston Rockets,-21,51,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,6,2,1,Pullup Jump shot,2PT Field Goal,12,Houston Rockets,40,114,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,5,53,0,Driving Layup Shot,2PT Field Goal,2,Houston Rockets,20,17,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,4,51,0,Running Layup Shot,2PT Field Goal,2,Houston Rockets,16,16,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,3,42,0,Pullup Jump shot,3PT Field Goal,22,Houston Rockets,-228,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,2,5,1,Running Layup Shot,2PT Field Goal,0,Houston Rockets,6,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,2,1,5,1,Pullup Jump shot,2PT Field Goal,15,Houston Rockets,88,122,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,3,9,26,1,Running Dunk Shot,2PT Field Goal,1,Houston Rockets,-11,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,3,9,9,1,Running Layup Shot,2PT Field Goal,0,Houston Rockets,3,4,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,3,7,25,1,Jump Shot,2PT Field Goal,17,Houston Rockets,-174,32,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,3,4,22,1,Driving Layup Shot,2PT Field Goal,1,Houston Rockets,-6,16,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,3,3,38,1,Pullup Jump shot,2PT Field Goal,20,Houston Rockets,81,191,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,4,8,7,1,Running Layup Shot,2PT Field Goal,1,Houston Rockets,-11,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,4,6,17,1,Driving Layup Shot,2PT Field Goal,1,Houston Rockets,-12,12,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,4,4,36,0,Jump Shot,2PT Field Goal,19,Houston Rockets,38,188,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,4,1,58,1,Pullup Jump shot,2PT Field Goal,21,Houston Rockets,-117,179,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/25/17,2017,3468,1610612760,400974448,4,0,41,0,Pullup Jump shot,2PT Field Goal,20,Houston Rockets,-54,200,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,11,42,1,Pullup Jump shot,2PT Field Goal,15,Toronto Raptors,2,159,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,10,11,0,Pullup Jump shot,2PT Field Goal,11,Toronto Raptors,30,113,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,9,1,1,Pullup Jump shot,2PT Field Goal,20,Toronto Raptors,92,178,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,8,15,1,Layup Shot,2PT Field Goal,0,Toronto Raptors,6,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,7,3,0,Pullup Jump shot,2PT Field Goal,18,Toronto Raptors,95,157,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,5,42,1,Driving Layup Shot,2PT Field Goal,0,Toronto Raptors,-6,-5,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,1,3,2,0,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,10,Toronto Raptors,-100,15,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,9,10,0,Driving Layup Shot,2PT Field Goal,1,Toronto Raptors,9,13,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,8,47,1,Driving Layup Shot,2PT Field Goal,1,Toronto Raptors,-10,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,7,54,0,Pullup Jump shot,2PT Field Goal,17,Toronto Raptors,67,164,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,7,49,0,Driving Layup Shot,2PT Field Goal,0,Toronto Raptors,9,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,7,32,1,Running Layup Shot,2PT Field Goal,0,Toronto Raptors,0,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,6,1,0,Jump Shot,3PT Field Goal,23,Toronto Raptors,-231,-10,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,5,4,1,Putback Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,-6,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,2,7,0,Driving Layup Shot,2PT Field Goal,1,Toronto Raptors,-18,4,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,2,0,51,1,Jump Bank Shot,2PT Field Goal,15,Toronto Raptors,-130,83,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,3,10,30,1,Pullup Jump shot,2PT Field Goal,11,Toronto Raptors,102,47,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,3,8,31,1,Running Layup Shot,2PT Field Goal,2,Toronto Raptors,4,23,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,3,7,55,0,Pullup Jump shot,2PT Field Goal,13,Toronto Raptors,133,38,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,3,3,29,0,Pullup Jump shot,2PT Field Goal,19,Toronto Raptors,-30,193,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,3,1,47,1,Step Back Jump shot,2PT Field Goal,14,Toronto Raptors,133,60,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/27/17,2017,3468,1610612760,400975258,4,6,56,0,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,11,Toronto Raptors,-93,64,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/29/17,2017,3468,1610612760,400975272,1,8,31,0,Jump Shot,2PT Field Goal,19,Milwaukee Bucks,160,113,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/29/17,2017,3468,1610612760,400975272,1,7,52,0,Jump Shot,3PT Field Goal,24,Milwaukee Bucks,-82,231,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/29/17,2017,3468,1610612760,400975272,1,6,20,0,Pullup Jump shot,2PT Field Goal,14,Milwaukee Bucks,54,136,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/29/17,2017,3468,1610612760,400975272,1,5,25,1,Turnaround Jump Shot,2PT Field Goal,14,Milwaukee Bucks,136,58,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,12/29/17,2017,3468,1610612760,400975272,1,4,12,1,Driving Layup Shot,2PT Field Goal,0,Milwaukee Bucks,7,-6,0,0,,0,0
